venta_id,ticketid,productoid,producto,ticketid_producto,fecha,fecha_ruta,rutaid,cantidad,preciounit,ingresos_total,pasajeros,objetivoventas
19705,2587,1,Agua,2587 - Agua,2024-03-06,2024-03-06_PMI-MAD,4,2,2.48,4.96,192,15.17
19706,2587,2,Cerveza,2587 - Cerveza,2024-03-06,2024-03-06_PMI-MAD,4,1,7.68,7.68,192,13.43
19707,2588,1,Agua,2588 - Agua,2024-03-06,2024-03-06_PMI-MAD,4,3,2.62,7.86,192,19.67
19708,2589,1,Agua,2589 - Agua,2024-03-06,2024-03-06_PMI-MAD,4,3,2.77,8.31,192,8.12
19709,2589,6,Café,2589 - Café,2024-03-06,2024-03-06_PMI-MAD,4,1,3.76,3.76,192,8.71
19710,2590,6,Café,2590 - Café,2024-03-06,2024-03-06_PMI-MAD,4,1,3.69,3.69,192,14.88
19711,2591,5,Refresco,2591 - Refresco,2024-03-06,2024-03-06_PMI-MAD,4,1,3.28,3.28,192,7.68
19712,2591,6,Café,2591 - Café,2024-03-06,2024-03-06_PMI-MAD,4,3,4.07,12.21,192,13.79
19713,2592,5,Refresco,2592 - Refresco,2024-03-06,2024-03-06_PMI-MAD,4,1,3.82,3.82,192,14.48
19714,2593,5,Refresco,2593 - Refresco,2024-03-06,2024-03-06_MAD-AGP,5,1,3.65,3.65,187,13.63
19715,2594,2,Cerveza,2594 - Cerveza,2024-03-06,2024-03-06_MAD-AGP,5,3,7.72,23.16,187,9.14
19716,2594,4,Snack,2594 - Snack,2024-03-06,2024-03-06_MAD-AGP,5,1,5.95,5.95,187,18.51
19717,2594,5,Refresco,2594 - Refresco,2024-03-06,2024-03-06_MAD-AGP,5,1,3.75,3.75,187,8.29
19718,2595,4,Snack,2595 - Snack,2024-03-06,2024-03-06_MAD-AGP,5,2,6.47,12.94,187,7.21
19719,2596,2,Cerveza,2596 - Cerveza,2024-03-06,2024-03-06_MAD-AGP,5,2,7.63,15.26,187,13.4
19720,2597,6,Café,2597 - Café,2024-03-06,2024-03-06_MAD-AGP,5,3,3.91,11.73,187,19.12
19721,2598,2,Cerveza,2598 - Cerveza,2024-03-06,2024-03-06_MAD-AGP,5,2,7.63,15.26,187,10.64
19722,2598,6,Café,2598 - Café,2024-03-06,2024-03-06_MAD-AGP,5,1,4.41,4.41,187,18.36
19723,2598,5,Refresco,2598 - Refresco,2024-03-06,2024-03-06_MAD-AGP,5,1,3.4,3.4,187,13.22
19724,2599,4,Snack,2599 - Snack,2024-03-06,2024-03-06_AGP-MAD,6,3,5.67,17.01,187,14.64
19725,2599,5,Refresco,2599 - Refresco,2024-03-06,2024-03-06_AGP-MAD,6,1,3.7,3.7,187,17.09
19726,2599,1,Agua,2599 - Agua,2024-03-06,2024-03-06_AGP-MAD,6,1,2.38,2.38,187,10.84
19727,2600,6,Café,2600 - Café,2024-03-06,2024-03-06_AGP-MAD,6,2,3.73,7.46,187,9.31
19728,2600,5,Refresco,2600 - Refresco,2024-03-06,2024-03-06_AGP-MAD,6,2,3.52,7.04,187,7.49
19729,2600,1,Agua,2600 - Agua,2024-03-06,2024-03-06_AGP-MAD,6,3,2.33,6.99,187,17.54
19730,2601,1,Agua,2601 - Agua,2024-03-06,2024-03-06_BCN-PMI,7,1,2.06,2.06,69,18.14
19731,2601,4,Snack,2601 - Snack,2024-03-06,2024-03-06_BCN-PMI,7,3,6.16,18.48,69,19.35
19732,2601,6,Café,2601 - Café,2024-03-06,2024-03-06_BCN-PMI,7,1,4.08,4.08,69,11.61
19733,2602,4,Snack,2602 - Snack,2024-03-06,2024-03-06_BCN-PMI,7,3,5.62,16.86,69,12.12
19734,2603,2,Cerveza,2603 - Cerveza,2024-03-06,2024-03-06_BCN-PMI,7,1,8.45,8.45,69,17.25
19735,2603,5,Refresco,2603 - Refresco,2024-03-06,2024-03-06_BCN-PMI,7,2,3.89,7.78,69,8.32
19736,2604,4,Snack,2604 - Snack,2024-03-06,2024-03-06_PMI-BCN,8,1,6.47,6.47,236,11.1
19737,2604,5,Refresco,2604 - Refresco,2024-03-06,2024-03-06_PMI-BCN,8,3,3.29,9.87,236,8.7
19738,2605,6,Café,2605 - Café,2024-03-06,2024-03-06_PMI-BCN,8,3,4.41,13.23,236,10.94
19739,2606,6,Café,2606 - Café,2024-03-06,2024-03-06_PMI-BCN,8,2,4.48,8.96,236,17.05
19740,2606,2,Cerveza,2606 - Cerveza,2024-03-06,2024-03-06_PMI-BCN,8,3,7.61,22.83,236,6.91
19741,2606,5,Refresco,2606 - Refresco,2024-03-06,2024-03-06_PMI-BCN,8,3,3.75,11.25,236,17.99
19742,2607,1,Agua,2607 - Agua,2024-03-06,2024-03-06_PMI-BCN,8,3,2.99,8.97,236,13.45
19743,2607,2,Cerveza,2607 - Cerveza,2024-03-06,2024-03-06_PMI-BCN,8,2,8.47,16.94,236,10.4
19792,2632,3,Bocadillo,2632 - Bocadillo,2024-03-07,2024-03-07_PMI-MAD,4,1,10.18,10.18,185,9.66
19754,2612,6,Café,2612 - Café,2024-03-07,2024-03-07_MAD-BCN,1,3,4.29,12.87,230,18.57
19755,2612,1,Agua,2612 - Agua,2024-03-07,2024-03-07_MAD-BCN,1,1,2.25,2.25,230,11.78
19756,2613,4,Snack,2613 - Snack,2024-03-07,2024-03-07_MAD-BCN,1,2,6.32,12.64,230,19.63
19757,2613,3,Bocadillo,2613 - Bocadillo,2024-03-07,2024-03-07_MAD-BCN,1,1,10.18,10.18,230,14.61
19758,2614,4,Snack,2614 - Snack,2024-03-07,2024-03-07_MAD-BCN,1,1,6.38,6.38,230,16.03
19759,2614,6,Café,2614 - Café,2024-03-07,2024-03-07_MAD-BCN,1,2,3.75,7.5,230,8.93
19760,2615,1,Agua,2615 - Agua,2024-03-07,2024-03-07_BCN-MAD,2,3,2.24,6.72,75,10.42
19761,2616,6,Café,2616 - Café,2024-03-07,2024-03-07_BCN-MAD,2,2,4.48,8.96,75,16.54
19762,2616,1,Agua,2616 - Agua,2024-03-07,2024-03-07_BCN-MAD,2,2,2.97,5.94,75,11.35
19763,2617,4,Snack,2617 - Snack,2024-03-07,2024-03-07_BCN-MAD,2,2,5.85,11.7,75,10.07
19764,2618,1,Agua,2618 - Agua,2024-03-07,2024-03-07_BCN-MAD,2,1,2.65,2.65,75,10.95
19765,2618,3,Bocadillo,2618 - Bocadillo,2024-03-07,2024-03-07_BCN-MAD,2,2,10.06,20.12,75,16.32
19766,2618,4,Snack,2618 - Snack,2024-03-07,2024-03-07_BCN-MAD,2,3,5.71,17.13,75,18.1
19767,2619,1,Agua,2619 - Agua,2024-03-07,2024-03-07_BCN-MAD,2,1,2.68,2.68,75,12.05
19768,2619,2,Cerveza,2619 - Cerveza,2024-03-07,2024-03-07_BCN-MAD,2,3,7.87,23.61,75,10.98
19769,2620,4,Snack,2620 - Snack,2024-03-07,2024-03-07_BCN-MAD,2,2,6.13,12.26,75,13.13
19770,2620,3,Bocadillo,2620 - Bocadillo,2024-03-07,2024-03-07_BCN-MAD,2,1,10.08,10.08,75,9.72
19771,2621,3,Bocadillo,2621 - Bocadillo,2024-03-07,2024-03-07_BCN-MAD,2,1,9.71,9.71,75,15.85
19772,2622,5,Refresco,2622 - Refresco,2024-03-07,2024-03-07_MAD-PMI,3,3,3.57,10.71,62,11.25
19773,2623,1,Agua,2623 - Agua,2024-03-07,2024-03-07_MAD-PMI,3,1,2.27,2.27,62,7.45
19774,2623,3,Bocadillo,2623 - Bocadillo,2024-03-07,2024-03-07_MAD-PMI,3,1,9.57,9.57,62,6.32
19775,2624,5,Refresco,2624 - Refresco,2024-03-07,2024-03-07_MAD-PMI,3,3,3.3,9.9,62,19.28
19776,2624,1,Agua,2624 - Agua,2024-03-07,2024-03-07_MAD-PMI,3,2,2.31,4.62,62,9.97
19777,2624,2,Cerveza,2624 - Cerveza,2024-03-07,2024-03-07_MAD-PMI,3,3,7.69,23.07,62,19.54
19778,2625,4,Snack,2625 - Snack,2024-03-07,2024-03-07_MAD-PMI,3,2,5.65,11.3,62,9.99
19779,2626,1,Agua,2626 - Agua,2024-03-07,2024-03-07_MAD-PMI,3,1,2.72,2.72,62,12.42
19780,2626,4,Snack,2626 - Snack,2024-03-07,2024-03-07_MAD-PMI,3,3,6.21,18.63,62,8.94
19781,2627,5,Refresco,2627 - Refresco,2024-03-07,2024-03-07_PMI-MAD,4,2,3.42,6.84,185,17.17
19782,2627,6,Café,2627 - Café,2024-03-07,2024-03-07_PMI-MAD,4,2,4.11,8.22,185,19.53
19783,2627,2,Cerveza,2627 - Cerveza,2024-03-07,2024-03-07_PMI-MAD,4,3,7.56,22.68,185,14.77
19784,2628,4,Snack,2628 - Snack,2024-03-07,2024-03-07_PMI-MAD,4,1,5.72,5.72,185,10.4
19785,2629,5,Refresco,2629 - Refresco,2024-03-07,2024-03-07_PMI-MAD,4,2,3.04,6.08,185,13.54
19786,2630,6,Café,2630 - Café,2024-03-07,2024-03-07_PMI-MAD,4,3,4.05,12.15,185,6.44
19787,2630,3,Bocadillo,2630 - Bocadillo,2024-03-07,2024-03-07_PMI-MAD,4,3,9.79,29.37,185,19.2
19788,2630,1,Agua,2630 - Agua,2024-03-07,2024-03-07_PMI-MAD,4,2,2.54,5.08,185,12.3
19789,2631,4,Snack,2631 - Snack,2024-03-07,2024-03-07_PMI-MAD,4,2,5.99,11.98,185,8.71
19790,2631,6,Café,2631 - Café,2024-03-07,2024-03-07_PMI-MAD,4,1,4.47,4.47,185,18.09
19791,2631,3,Bocadillo,2631 - Bocadillo,2024-03-07,2024-03-07_PMI-MAD,4,2,10.17,20.34,185,12.66
19793,2633,3,Bocadillo,2633 - Bocadillo,2024-03-07,2024-03-07_PMI-MAD,4,1,9.69,9.69,185,11.0
19794,2634,3,Bocadillo,2634 - Bocadillo,2024-03-07,2024-03-07_MAD-AGP,5,2,9.51,19.02,131,12.38
19795,2634,4,Snack,2634 - Snack,2024-03-07,2024-03-07_MAD-AGP,5,3,5.55,16.65,131,6.76
19796,2634,5,Refresco,2634 - Refresco,2024-03-07,2024-03-07_MAD-AGP,5,1,3.32,3.32,131,16.05
19797,2635,6,Café,2635 - Café,2024-03-07,2024-03-07_MAD-AGP,5,3,4.46,13.38,131,16.0
19798,2636,2,Cerveza,2636 - Cerveza,2024-03-07,2024-03-07_MAD-AGP,5,1,8.11,8.11,131,17.84
19799,2636,5,Refresco,2636 - Refresco,2024-03-07,2024-03-07_MAD-AGP,5,1,3.33,3.33,131,19.29
19800,2636,1,Agua,2636 - Agua,2024-03-07,2024-03-07_MAD-AGP,5,1,2.97,2.97,131,12.8
19801,2637,1,Agua,2637 - Agua,2024-03-07,2024-03-07_MAD-AGP,5,3,2.65,7.95,131,8.46
19802,2638,6,Café,2638 - Café,2024-03-07,2024-03-07_MAD-AGP,5,3,4.5,13.5,131,17.13
19803,2638,3,Bocadillo,2638 - Bocadillo,2024-03-07,2024-03-07_MAD-AGP,5,2,9.74,19.48,131,18.16
19804,2638,2,Cerveza,2638 - Cerveza,2024-03-07,2024-03-07_MAD-AGP,5,3,7.9,23.7,131,12.36
19805,2639,1,Agua,2639 - Agua,2024-03-07,2024-03-07_MAD-AGP,5,1,2.51,2.51,131,14.6
19806,2639,2,Cerveza,2639 - Cerveza,2024-03-07,2024-03-07_MAD-AGP,5,3,7.7,23.1,131,8.77
19807,2639,3,Bocadillo,2639 - Bocadillo,2024-03-07,2024-03-07_MAD-AGP,5,1,10.23,10.23,131,16.64
19808,2640,3,Bocadillo,2640 - Bocadillo,2024-03-07,2024-03-07_MAD-AGP,5,2,9.85,19.7,131,18.67
19809,2640,5,Refresco,2640 - Refresco,2024-03-07,2024-03-07_MAD-AGP,5,2,3.32,6.64,131,19.1
19810,2640,2,Cerveza,2640 - Cerveza,2024-03-07,2024-03-07_MAD-AGP,5,3,8.26,24.78,131,6.47
19811,2641,6,Café,2641 - Café,2024-03-07,2024-03-07_AGP-MAD,6,1,4.48,4.48,246,13.87
19812,2641,5,Refresco,2641 - Refresco,2024-03-07,2024-03-07_AGP-MAD,6,2,3.76,7.52,246,8.03
19813,2642,3,Bocadillo,2642 - Bocadillo,2024-03-07,2024-03-07_AGP-MAD,6,3,9.51,28.53,246,13.44
19814,2642,1,Agua,2642 - Agua,2024-03-07,2024-03-07_AGP-MAD,6,1,2.6,2.6,246,11.55
19815,2643,5,Refresco,2643 - Refresco,2024-03-07,2024-03-07_AGP-MAD,6,2,3.21,6.42,246,13.43
19816,2643,1,Agua,2643 - Agua,2024-03-07,2024-03-07_AGP-MAD,6,1,2.49,2.49,246,9.56
19817,2644,5,Refresco,2644 - Refresco,2024-03-07,2024-03-07_AGP-MAD,6,2,3.87,7.74,246,10.01
19818,2644,6,Café,2644 - Café,2024-03-07,2024-03-07_AGP-MAD,6,3,3.78,11.34,246,14.7
19819,2645,2,Cerveza,2645 - Cerveza,2024-03-07,2024-03-07_AGP-MAD,6,3,7.75,23.25,246,15.23
19820,2646,2,Cerveza,2646 - Cerveza,2024-03-07,2024-03-07_AGP-MAD,6,1,8.07,8.07,246,11.1
19821,2646,3,Bocadillo,2646 - Bocadillo,2024-03-07,2024-03-07_AGP-MAD,6,1,9.87,9.87,246,15.34
19822,2646,6,Café,2646 - Café,2024-03-07,2024-03-07_AGP-MAD,6,3,4.49,13.47,246,19.98
19823,2647,2,Cerveza,2647 - Cerveza,2024-03-07,2024-03-07_AGP-MAD,6,3,7.59,22.77,246,10.8
19824,2648,5,Refresco,2648 - Refresco,2024-03-07,2024-03-07_BCN-PMI,7,1,3.28,3.28,218,12.29
19825,2648,6,Café,2648 - Café,2024-03-07,2024-03-07_BCN-PMI,7,1,3.97,3.97,218,6.7
19826,2649,2,Cerveza,2649 - Cerveza,2024-03-07,2024-03-07_BCN-PMI,7,2,8.37,16.74,218,14.24
19827,2650,1,Agua,2650 - Agua,2024-03-07,2024-03-07_BCN-PMI,7,2,2.3,4.6,218,16.1
19828,2651,5,Refresco,2651 - Refresco,2024-03-07,2024-03-07_BCN-PMI,7,3,3.26,9.78,218,17.49
19829,2651,3,Bocadillo,2651 - Bocadillo,2024-03-07,2024-03-07_BCN-PMI,7,1,10.15,10.15,218,12.02
19830,2651,1,Agua,2651 - Agua,2024-03-07,2024-03-07_BCN-PMI,7,3,2.2,6.6,218,12.67
19831,2652,6,Café,2652 - Café,2024-03-07,2024-03-07_PMI-BCN,8,1,4.42,4.42,200,16.19
19832,2652,4,Snack,2652 - Snack,2024-03-07,2024-03-07_PMI-BCN,8,2,5.53,11.06,200,13.41
19833,2653,3,Bocadillo,2653 - Bocadillo,2024-03-07,2024-03-07_PMI-BCN,8,2,10.03,20.06,200,17.99
19834,2654,6,Café,2654 - Café,2024-03-07,2024-03-07_PMI-BCN,8,1,3.69,3.69,200,8.35
19835,2654,2,Cerveza,2654 - Cerveza,2024-03-07,2024-03-07_PMI-BCN,8,1,7.66,7.66,200,17.15
19836,2654,1,Agua,2654 - Agua,2024-03-07,2024-03-07_PMI-BCN,8,3,2.89,8.67,200,8.47
19837,2655,3,Bocadillo,2655 - Bocadillo,2024-03-07,2024-03-07_PMI-BCN,8,2,9.84,19.68,200,13.59
19874,2673,3,Bocadillo,2673 - Bocadillo,2024-03-08,2024-03-08_MAD-PMI,3,1,9.57,9.57,120,17.63
19838,2656,2,Cerveza,2656 - Cerveza,2024-03-08,2024-03-08_MAD-BCN,1,1,8.11,8.11,241,12.84
19839,2656,6,Café,2656 - Café,2024-03-08,2024-03-08_MAD-BCN,1,3,4.04,12.12,241,10.73
19840,2657,4,Snack,2657 - Snack,2024-03-08,2024-03-08_MAD-BCN,1,2,5.65,11.3,241,16.77
19841,2657,2,Cerveza,2657 - Cerveza,2024-03-08,2024-03-08_MAD-BCN,1,2,8.41,16.82,241,12.48
19842,2658,5,Refresco,2658 - Refresco,2024-03-08,2024-03-08_MAD-BCN,1,1,3.51,3.51,241,15.85
19843,2659,3,Bocadillo,2659 - Bocadillo,2024-03-08,2024-03-08_MAD-BCN,1,2,10.43,20.86,241,9.57
19844,2659,4,Snack,2659 - Snack,2024-03-08,2024-03-08_MAD-BCN,1,2,6.14,12.28,241,15.46
19845,2659,6,Café,2659 - Café,2024-03-08,2024-03-08_MAD-BCN,1,1,4.0,4.0,241,9.8
19846,2660,5,Refresco,2660 - Refresco,2024-03-08,2024-03-08_MAD-BCN,1,2,3.37,6.74,241,10.69
19847,2661,3,Bocadillo,2661 - Bocadillo,2024-03-08,2024-03-08_MAD-BCN,1,2,9.86,19.72,241,6.5
19848,2661,1,Agua,2661 - Agua,2024-03-08,2024-03-08_MAD-BCN,1,3,2.7,8.1,241,17.94
19849,2661,6,Café,2661 - Café,2024-03-08,2024-03-08_MAD-BCN,1,2,4.39,8.78,241,11.23
19850,2662,3,Bocadillo,2662 - Bocadillo,2024-03-08,2024-03-08_MAD-BCN,1,3,9.77,29.31,241,18.43
19851,2662,1,Agua,2662 - Agua,2024-03-08,2024-03-08_MAD-BCN,1,2,2.51,5.02,241,13.25
19852,2662,2,Cerveza,2662 - Cerveza,2024-03-08,2024-03-08_MAD-BCN,1,3,8.15,24.45,241,19.29
19853,2663,6,Café,2663 - Café,2024-03-08,2024-03-08_MAD-BCN,1,2,3.87,7.74,241,7.11
19854,2663,4,Snack,2663 - Snack,2024-03-08,2024-03-08_MAD-BCN,1,2,5.88,11.76,241,12.06
19856,2664,5,Refresco,2664 - Refresco,2024-03-08,2024-03-08_BCN-MAD,2,3,3.45,10.35,99,13.42
19857,2665,1,Agua,2665 - Agua,2024-03-08,2024-03-08_BCN-MAD,2,2,2.21,4.42,99,11.24
19858,2666,6,Café,2666 - Café,2024-03-08,2024-03-08_BCN-MAD,2,2,4.37,8.74,99,18.69
19859,2666,4,Snack,2666 - Snack,2024-03-08,2024-03-08_BCN-MAD,2,3,6.31,18.93,99,10.08
19860,2667,5,Refresco,2667 - Refresco,2024-03-08,2024-03-08_BCN-MAD,2,2,3.76,7.52,99,16.07
19861,2667,3,Bocadillo,2667 - Bocadillo,2024-03-08,2024-03-08_BCN-MAD,2,3,9.65,28.95,99,14.28
19862,2668,1,Agua,2668 - Agua,2024-03-08,2024-03-08_BCN-MAD,2,3,2.39,7.17,99,18.8
19863,2669,5,Refresco,2669 - Refresco,2024-03-08,2024-03-08_BCN-MAD,2,3,3.72,11.16,99,7.47
19864,2669,1,Agua,2669 - Agua,2024-03-08,2024-03-08_BCN-MAD,2,2,2.18,4.36,99,8.05
19865,2669,2,Cerveza,2669 - Cerveza,2024-03-08,2024-03-08_BCN-MAD,2,2,8.42,16.84,99,11.6
19866,2670,5,Refresco,2670 - Refresco,2024-03-08,2024-03-08_MAD-PMI,3,2,3.88,7.76,120,16.43
19867,2670,6,Café,2670 - Café,2024-03-08,2024-03-08_MAD-PMI,3,3,4.3,12.9,120,6.06
19868,2670,2,Cerveza,2670 - Cerveza,2024-03-08,2024-03-08_MAD-PMI,3,1,7.87,7.87,120,6.8
19869,2671,5,Refresco,2671 - Refresco,2024-03-08,2024-03-08_MAD-PMI,3,2,3.4,6.8,120,17.48
19870,2672,6,Café,2672 - Café,2024-03-08,2024-03-08_MAD-PMI,3,1,3.51,3.51,120,13.44
19871,2672,3,Bocadillo,2672 - Bocadillo,2024-03-08,2024-03-08_MAD-PMI,3,3,9.57,28.71,120,14.99
19872,2673,6,Café,2673 - Café,2024-03-08,2024-03-08_MAD-PMI,3,2,4.45,8.9,120,19.61
19873,2673,1,Agua,2673 - Agua,2024-03-08,2024-03-08_MAD-PMI,3,3,2.72,8.16,120,14.78
19875,2674,1,Agua,2674 - Agua,2024-03-08,2024-03-08_MAD-PMI,3,1,2.56,2.56,120,19.39
19876,2675,3,Bocadillo,2675 - Bocadillo,2024-03-08,2024-03-08_MAD-PMI,3,1,9.69,9.69,120,6.05
19877,2675,6,Café,2675 - Café,2024-03-08,2024-03-08_MAD-PMI,3,1,3.93,3.93,120,13.29
19878,2676,1,Agua,2676 - Agua,2024-03-08,2024-03-08_PMI-MAD,4,2,2.0,4.0,195,11.55
19879,2676,2,Cerveza,2676 - Cerveza,2024-03-08,2024-03-08_PMI-MAD,4,1,8.26,8.26,195,14.46
19880,2677,1,Agua,2677 - Agua,2024-03-08,2024-03-08_PMI-MAD,4,2,2.47,4.94,195,9.84
19881,2678,5,Refresco,2678 - Refresco,2024-03-08,2024-03-08_PMI-MAD,4,2,3.8,7.6,195,13.94
19882,2678,4,Snack,2678 - Snack,2024-03-08,2024-03-08_PMI-MAD,4,1,6.44,6.44,195,14.48
19883,2679,3,Bocadillo,2679 - Bocadillo,2024-03-08,2024-03-08_MAD-AGP,5,3,10.3,30.9,78,12.38
19884,2680,5,Refresco,2680 - Refresco,2024-03-08,2024-03-08_MAD-AGP,5,1,3.62,3.62,78,14.99
19885,2680,6,Café,2680 - Café,2024-03-08,2024-03-08_MAD-AGP,5,1,4.18,4.18,78,7.75
19886,2681,5,Refresco,2681 - Refresco,2024-03-08,2024-03-08_MAD-AGP,5,1,3.49,3.49,78,9.76
19887,2681,2,Cerveza,2681 - Cerveza,2024-03-08,2024-03-08_MAD-AGP,5,1,7.53,7.53,78,6.41
19888,2682,1,Agua,2682 - Agua,2024-03-08,2024-03-08_MAD-AGP,5,3,2.02,6.06,78,11.25
19889,2683,1,Agua,2683 - Agua,2024-03-08,2024-03-08_MAD-AGP,5,3,2.99,8.97,78,12.62
19890,2683,4,Snack,2683 - Snack,2024-03-08,2024-03-08_MAD-AGP,5,3,5.67,17.01,78,18.43
19891,2683,5,Refresco,2683 - Refresco,2024-03-08,2024-03-08_MAD-AGP,5,3,3.24,9.72,78,13.44
19892,2684,1,Agua,2684 - Agua,2024-03-08,2024-03-08_AGP-MAD,6,3,2.43,7.29,86,16.87
19893,2685,6,Café,2685 - Café,2024-03-08,2024-03-08_AGP-MAD,6,3,3.53,10.59,86,12.59
19894,2686,2,Cerveza,2686 - Cerveza,2024-03-08,2024-03-08_AGP-MAD,6,3,7.52,22.56,86,8.77
19895,2686,3,Bocadillo,2686 - Bocadillo,2024-03-08,2024-03-08_AGP-MAD,6,2,10.34,20.68,86,11.05
19896,2687,6,Café,2687 - Café,2024-03-08,2024-03-08_BCN-PMI,7,1,3.9,3.9,154,12.57
19897,2687,3,Bocadillo,2687 - Bocadillo,2024-03-08,2024-03-08_BCN-PMI,7,1,10.38,10.38,154,14.27
19898,2688,5,Refresco,2688 - Refresco,2024-03-08,2024-03-08_BCN-PMI,7,3,3.73,11.19,154,18.55
19899,2688,4,Snack,2688 - Snack,2024-03-08,2024-03-08_BCN-PMI,7,2,5.59,11.18,154,15.91
19900,2688,3,Bocadillo,2688 - Bocadillo,2024-03-08,2024-03-08_BCN-PMI,7,3,9.6,28.8,154,15.48
19901,2689,3,Bocadillo,2689 - Bocadillo,2024-03-08,2024-03-08_BCN-PMI,7,3,9.86,29.58,154,6.02
19902,2690,1,Agua,2690 - Agua,2024-03-08,2024-03-08_BCN-PMI,7,1,2.28,2.28,154,7.44
19903,2691,5,Refresco,2691 - Refresco,2024-03-08,2024-03-08_BCN-PMI,7,2,3.15,6.3,154,7.13
19904,2692,4,Snack,2692 - Snack,2024-03-08,2024-03-08_BCN-PMI,7,3,6.37,19.11,154,9.77
19905,2692,3,Bocadillo,2692 - Bocadillo,2024-03-08,2024-03-08_BCN-PMI,7,2,9.87,19.74,154,7.34
19906,2693,1,Agua,2693 - Agua,2024-03-08,2024-03-08_PMI-BCN,8,2,2.54,5.08,169,9.9
19907,2693,5,Refresco,2693 - Refresco,2024-03-08,2024-03-08_PMI-BCN,8,3,3.39,10.17,169,16.13
19908,2693,4,Snack,2693 - Snack,2024-03-08,2024-03-08_PMI-BCN,8,1,6.11,6.11,169,17.04
19909,2694,5,Refresco,2694 - Refresco,2024-03-08,2024-03-08_PMI-BCN,8,3,3.14,9.42,169,19.63
19855,2664,2,Cerveza,2664 - Cerveza,2024-03-08,2024-03-08_BCN-MAD,2,3,8.07,24.21,99,15.84
19910,2694,1,Agua,2694 - Agua,2024-03-08,2024-03-08_PMI-BCN,8,3,2.21,6.63,169,10.42
19911,2695,4,Snack,2695 - Snack,2024-03-08,2024-03-08_PMI-BCN,8,1,6.47,6.47,169,15.59
19912,2695,6,Café,2695 - Café,2024-03-08,2024-03-08_PMI-BCN,8,3,3.66,10.98,169,11.98
19978,2731,1,Agua,2731 - Agua,2024-03-09,2024-03-09_BCN-PMI,7,1,2.41,2.41,138,10.46
19993,2739,4,Snack,2739 - Snack,2024-03-09,2024-03-09_PMI-BCN,8,3,6.34,19.02,102,19.38
19979,2732,3,Bocadillo,2732 - Bocadillo,2024-03-09,2024-03-09_BCN-PMI,7,2,9.92,19.84,138,13.05
19980,2732,1,Agua,2732 - Agua,2024-03-09,2024-03-09_BCN-PMI,7,3,2.41,7.23,138,10.55
19981,2733,4,Snack,2733 - Snack,2024-03-09,2024-03-09_BCN-PMI,7,3,6.13,18.39,138,17.28
19982,2733,5,Refresco,2733 - Refresco,2024-03-09,2024-03-09_BCN-PMI,7,1,3.43,3.43,138,15.34
19913,2696,1,Agua,2696 - Agua,2024-03-09,2024-03-09_MAD-BCN,1,2,2.99,5.98,240,8.35
19984,2734,6,Café,2734 - Café,2024-03-09,2024-03-09_BCN-PMI,7,3,4.32,12.96,138,15.06
19985,2735,3,Bocadillo,2735 - Bocadillo,2024-03-09,2024-03-09_BCN-PMI,7,1,9.54,9.54,138,9.41
19914,2696,4,Snack,2696 - Snack,2024-03-09,2024-03-09_MAD-BCN,1,3,6.2,18.6,240,10.09
19915,2696,2,Cerveza,2696 - Cerveza,2024-03-09,2024-03-09_MAD-BCN,1,3,8.01,24.03,240,6.28
19916,2697,1,Agua,2697 - Agua,2024-03-09,2024-03-09_MAD-BCN,1,1,2.76,2.76,240,19.39
19991,2738,2,Cerveza,2738 - Cerveza,2024-03-09,2024-03-09_PMI-BCN,8,2,7.98,15.96,102,6.61
19990,2738,3,Bocadillo,2738 - Bocadillo,2024-03-09,2024-03-09_PMI-BCN,8,3,10.39,31.17,102,13.82
19917,2698,1,Agua,2698 - Agua,2024-03-09,2024-03-09_MAD-BCN,1,1,2.03,2.03,240,14.87
19918,2698,2,Cerveza,2698 - Cerveza,2024-03-09,2024-03-09_MAD-BCN,1,2,8.17,16.34,240,16.38
19919,2698,3,Bocadillo,2698 - Bocadillo,2024-03-09,2024-03-09_MAD-BCN,1,2,9.91,19.82,240,8.01
19920,2699,1,Agua,2699 - Agua,2024-03-09,2024-03-09_MAD-BCN,1,3,2.6,7.8,240,19.46
19921,2699,3,Bocadillo,2699 - Bocadillo,2024-03-09,2024-03-09_MAD-BCN,1,2,9.6,19.2,240,19.27
19922,2700,4,Snack,2700 - Snack,2024-03-09,2024-03-09_MAD-BCN,1,3,5.67,17.01,240,15.91
19923,2700,6,Café,2700 - Café,2024-03-09,2024-03-09_MAD-BCN,1,2,4.41,8.82,240,11.99
19924,2700,1,Agua,2700 - Agua,2024-03-09,2024-03-09_MAD-BCN,1,1,2.76,2.76,240,19.99
19925,2701,6,Café,2701 - Café,2024-03-09,2024-03-09_MAD-BCN,1,3,4.19,12.57,240,11.07
19926,2701,2,Cerveza,2701 - Cerveza,2024-03-09,2024-03-09_MAD-BCN,1,2,8.35,16.7,240,13.32
19927,2702,2,Cerveza,2702 - Cerveza,2024-03-09,2024-03-09_MAD-BCN,1,1,8.39,8.39,240,14.99
19928,2703,5,Refresco,2703 - Refresco,2024-03-09,2024-03-09_BCN-MAD,2,1,3.99,3.99,234,10.0
19929,2703,6,Café,2703 - Café,2024-03-09,2024-03-09_BCN-MAD,2,3,4.22,12.66,234,16.3
19930,2704,5,Refresco,2704 - Refresco,2024-03-09,2024-03-09_BCN-MAD,2,3,3.94,11.82,234,14.58
